,hardware - num zips,strap length,num compartments,num components,num colors,volume,num functionality,hardware - metal type,hardware - strap type,inner material,price,accessories_Buckle,accessories_Chain,"accessories_Chain, Turnlock",accessories_Clasp,accessories_Crystals,accessories_Lock,accessories_Logo,accessories_Other,accessories_Pieces,accessories_Strap,bag style_Clutch,bag style_Handle Bag,bag style_Purse,bag style_Shoulder Bag,bag style_Tote,major color_Beige,major color_Black,major color_Blue,major color_Brown,major color_Burgundy,major color_Gold,major color_Green,major color_Grey,major color_Multicolor,major color_Orange,major color_Pink,major color_Purple,major color_Red,major color_Silver,major color_White,major color_Yellow,skin type_Alligator,skin type_Calf,skin type_Canvas,skin type_Crocodile,skin type_Crystal,skin type_Embroidery,skin type_Epi,skin type_Lamb,skin type_Leather,skin type_Lizard,skin type_Others,skin type_Python,skin type_Snake
83,-0.967118189408445,-0.3364964007917788,-0.08239108082435892,0.539252774431273,0.8105901776941823,-0.7755022855954078,0.8293407456998378,2,3,0,5400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0.4900065493002787,1.0553078923806583,-0.08239108082435892,0.539252774431273,0.8105901776941823,-0.8092614844080444,-0.9388763158866086,4,2,4,6850,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
79,0.4900065493002787,-0.3364964007917788,-0.08239108082435892,0.539252774431273,0.11137880304194873,-0.29774504897456283,-0.9388763158866086,5,1,3,3950,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,1.9471312880090026,-1.4499398353297284,1.0813829358197091,0.047836939667290315,-0.5878325716102849,1.618747968046668,0.8293407456998378,1,3,5,3600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,0.4900065493002787,-0.8932181180607536,-0.08239108082435892,-0.934994729860675,0.11137880304194873,-0.5496299127658124,-0.9388763158866086,4,2,5,8200,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,1.9471312880090026,-0.3364964007917788,-0.08239108082435892,-0.44357889509669235,-0.5878325716102849,0.5254169190820643,0.8293407456998378,6,3,5,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,-0.967118189408445,-2.0066615525987035,3.408930969107845,1.0306686091952557,0.11137880304194873,-0.6472129397696177,4.36577486887273,0,0,5,4675,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.4900065493002787,0.2202253164771961,-0.08239108082435892,-0.44357889509669235,0.8105901776941823,1.9560522278336203,0.8293407456998378,5,3,3,4800,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,-0.967118189408445,0.7769470337461709,-0.08239108082435892,-0.44357889509669235,-0.5878325716102849,0.22300620341100363,0.8293407456998378,6,3,5,5350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,0.4900065493002787,-1.4499398353297284,-1.2461650974684269,-0.934994729860675,-0.5878325716102849,0.7396245093490653,-0.9388763158866086,2,2,5,4100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,1.9471312880090026,-1.4499398353297284,1.0813829358197091,1.0306686091952557,-0.5878325716102849,1.7718143149017127,0.8293407456998378,5,3,2,3500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,0.4900065493002787,0.7769470337461709,-0.08239108082435892,-0.934994729860675,0.11137880304194873,-0.8911196533431582,0.8293407456998378,5,1,5,3650,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48,0.4900065493002787,-2.0066615525987035,-1.2461650974684269,-1.9178263993886404,-0.5878325716102849,-0.527204995080666,-0.9388763158866086,6,0,5,4525,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,-0.967118189408445,-0.6148572594262662,-1.2461650974684269,-0.44357889509669235,0.8105901776941823,0.5512639887975396,0.8293407456998378,2,3,1,3700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,1.9471312880090026,1.0553078923806583,1.0813829358197091,0.539252774431273,0.11137880304194873,-0.6178971932983257,-0.9388763158866086,5,2,5,5800,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
103,-0.967118189408445,-1.4499398353297284,-0.08239108082435892,-0.934994729860675,-0.5878325716102849,3.8183336008336135,0.8293407456998378,1,3,5,4150,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1.9471312880090026,-0.6148572594262662,1.0813829358197091,1.0306686091952557,-0.5878325716102849,-0.7077687372926655,0.8293407456998378,5,1,2,13300,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,0.4900065493002787,1.0553078923806583,-0.08239108082435892,0.047836939667290315,0.11137880304194873,-0.6178971932983257,-0.9388763158866086,5,2,2,3900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
134,-0.967118189408445,-0.8932181180607536,-1.2461650974684269,2.013500278723221,0.8105901776941823,-0.5497901645980484,-0.9388763158866086,5,2,5,7900,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0.4900065493002787,0.7769470337461709,1.0813829358197091,-0.44357889509669235,-0.5878325716102849,0.4978639427653677,0.8293407456998378,6,3,5,6350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,-0.967118189408445,-2.0066615525987035,-0.08239108082435892,-0.934994729860675,-0.5878325716102849,-0.8296157107517268,-0.9388763158866086,6,0,5,5150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,0.4900065493002787,0.2202253164771961,1.0813829358197091,0.047836939667290315,0.8105901776941823,-0.2900581304411805,0.8293407456998378,0,1,1,3800,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,0.4900065493002787,0.2202253164771961,1.0813829358197091,-0.44357889509669235,0.11137880304194873,-0.2900581304411805,0.8293407456998378,2,1,1,3690,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0.4900065493002787,-0.058135542157291345,1.0813829358197091,-0.44357889509669235,0.11137880304194873,0.005890817801011357,0.8293407456998378,2,1,1,4400,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,0.4900065493002787,1.0553078923806583,-0.08239108082435892,0.047836939667290315,-0.5878325716102849,-0.5496299127658124,-0.9388763158866086,5,1,4,10300,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0.4900065493002787,-0.058135542157291345,-1.2461650974684269,0.047836939667290315,-0.5878325716102849,0.005890817801011357,0.8293407456998378,0,1,1,3980,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
95,-0.967118189408445,-1.4499398353297284,-0.08239108082435892,0.047836939667290315,-0.5878325716102849,0.5254169190820643,0.8293407456998378,3,3,2,4550,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.9471312880090026,0.4985861751116835,2.245156952463777,-0.44357889509669235,0.11137880304194873,-0.0028325682279615474,0.8293407456998378,5,3,5,5500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,-0.967118189408445,0.7769470337461709,-0.08239108082435892,0.047836939667290315,0.11137880304194873,-0.7648688011144612,-0.9388763158866086,5,3,4,5100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,-0.967118189408445,-0.3364964007917788,-1.2461650974684269,0.539252774431273,-0.5878325716102849,1.0967663951426456,0.8293407456998378,0,3,5,3650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,0.4900065493002787,0.2202253164771961,-1.2461650974684269,0.047836939667290315,-0.5878325716102849,-0.2900581304411805,0.8293407456998378,2,1,1,3980,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,-0.967118189408445,-1.4499398353297284,-0.08239108082435892,-1.4264105646246577,-0.5878325716102849,3.8183336008336135,0.8293407456998378,1,3,5,3950,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,-0.967118189408445,0.7769470337461709,-0.08239108082435892,-1.4264105646246577,-0.5878325716102849,-0.4981270416507564,0.8293407456998378,3,3,2,7000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,0.4900065493002787,1.2223244075613509,-0.08239108082435892,1.0306686091952557,1.5098015523464157,-0.6831069482739753,-0.9388763158866086,6,2,4,4990,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15,0.4900065493002787,1.3336687510151457,-1.2461650974684269,-0.934994729860675,-0.5878325716102849,-0.10008216803243725,0.8293407456998378,2,3,2,3980,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,0.4900065493002787,-1.4499398353297284,1.0813829358197091,-0.934994729860675,-0.5878325716102849,1.3262935436300094,0.8293407456998378,0,3,3,4150,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
